customer_id,name,revenue,age,transactions,revenue_normalized,revenue_zscore,revenue_rank
672757,Customer_672757,2817.26,57,1,0.5408882759048188,10.637949913733078,60
187523,Customer_187523,2815.15,61,36,0.5404795481136535,10.628724035803526,61
70032,Customer_70032,2807.26,23,32,0.5389511773684904,10.594225373782601,62
409435,Customer_409435,2800.0,56,14,0.537544843831116,10.562481357778553,63
341389,Customer_341389,2789.91,74,2,0.5355903114079607,10.518363296968522,64
93170,Customer_93170,2772.36,33,25,0.5321907034767045,10.441626729355438,65
44384,Customer_44384,2771.61,24,29,0.5320454210864799,10.438347388859151,66
451150,Customer_451150,2766.17,47,23,0.5309916394827172,10.414561239126092,67
563798,Customer_563798,2764.97,33,1,0.5307591876583578,10.409314294332034,68
451540,Customer_451540,2763.67,51,35,0.5305073648486351,10.403630104138474,69
207876,Customer_207876,2762.22,25,25,0.5302264855608675,10.397290045845653,70
797976,Customer_797976,2761.66,31,16,0.5301180080428332,10.394841471608427,71
238692,Customer_238692,2738.66,44,5,0.525662681409278,10.29427502972233,72
446152,Customer_446152,2736.72,46,39,0.5252868842932302,10.285792468971938,73
606149,Customer_606149,2726.34,46,15,0.5232761760125215,10.240406396503344,74
915907,Customer_915907,2715.52,53,33,0.5211802353962142,10.193096444276929,75
846586,Customer_846586,2708.2,46,13,0.5197622792676218,10.161090081033178,76
426750,Customer_426750,2707.3,54,5,0.5195879403993523,10.157154872437637,77
673320,Customer_673320,2692.68,26,25,0.5167559023392402,10.09322959503004,78
953244,Customer_953244,2685.09,66,4,0.515285644550167,10.060042669207629,79
641720,Customer_641720,2678.17,44,27,0.5139451723630278,10.0297852875619,80
116896,Customer_116896,2667.82,74,26,0.511940275377928,9.984530388713157,81
655202,Customer_655202,2650.12,19,15,0.5085116109686267,9.907137953000813,82
200333,Customer_200333,2647.23,53,1,0.5079517894916279,9.894501560955126,83
824513,Customer_824513,2645.6,25,23,0.5076360424302063,9.887374460943198,84
162055,Customer_162055,2639.5,47,37,0.5064544123230461,9.860702491573406,85
925791,Customer_925791,2639.13,41,28,0.5063827396772019,9.85908468359524,86
378756,Customer_378756,2636.9,43,28,0.5059507667036007,9.849334111186284,87
56519,Customer_56519,2611.78,50,1,0.501084775180344,9.739498066830686,88
941740,Customer_941740,2607.89,71,11,0.5003312438497122,9.72248922078995,89
253711,Customer_253711,2606.55,26,9,0.5000716726458442,9.716630132436588,90
669002,Customer_669002,2605.2,19,6,0.49981016434343983,9.710727319543272,91
255100,Customer_255100,2593.32,48,28,0.4975088912822818,9.658782566082108,92
634128,Customer_634128,2585.66,56,24,0.49602507380345423,9.62528956848004,93
934130,Customer_934130,2580.87,37,12,0.49509720360455295,9.604345513843763,94
273371,Customer_273371,2580.41,41,29,0.49500809707188187,9.602334185006042,95
608788,Customer_608788,2580.38,32,36,0.4950022857762729,9.602203011386191,96
606184,Customer_606184,2578.21,22,4,0.49458193539388967,9.592714786216936,97
842143,Customer_842143,2578.18,26,26,0.4945761240982806,9.592583612597084,98
80669,Customer_80669,2570.25,65,30,0.49304000495897227,9.557910052416357,99
51472,Customer_51472,2569.95,56,31,0.4929818920028824,9.556598316217842,100
445856,Customer_445856,2567.75,27,10,0.4925557303248902,9.546978917428738,101
284839,Customer_284839,2566.49,29,11,0.4923116559093128,9.541469625394978,102
166929,Customer_166929,2564.15,64,36,0.491858374851812,9.531238083046567,103
604731,Customer_604731,2563.8,27,15,0.4917905764030405,9.5297077241483,104
225212,Customer_225212,2563.25,43,11,0.49168403598354243,9.527302874451024,105
113398,Customer_113398,2556.16,36,36,0.49031063312128564,9.496302175626136,106
694680,Customer_694680,2555.32,64,20,0.4901479168442341,9.492629314270296,107
33464,Customer_33464,2554.3,53,19,0.4899503327935286,9.488169411195349,108
122380,Customer_122380,2543.06,51,27,0.4877730340386955,9.439023028291011,109
923313,Customer_923313,2541.93,52,18,0.48755414190409035,9.434082155276608,110
137188,Customer_137188,2541.12,27,18,0.4873972369226478,9.430540467540618,111
383478,Customer_383478,2541.01,22,5,0.48737592883874825,9.430059497601166,112
238710,Customer_238710,2540.56,28,19,0.4872887594046134,9.428091893303392,113
427025,Customer_427025,2539.26,42,31,0.4870369365948908,9.422407703109831,114
799011,Customer_799011,2538.49,70,26,0.4868877800075934,9.419040913533642,115
410653,Customer_410653,2538.18,60,21,0.48682772995296725,9.417685452795178,116
224309,Customer_224309,2537.72,36,17,0.4867386234202961,9.415674123957457,117
384439,Customer_384439,2533.63,41,31,0.4859463501189379,9.397790787117714,118
744920,Customer_744920,2530.06,37,14,0.48525480594146864,9.382181126355393,119
891325,Customer_891325,2524.92,60,28,0.4842591372937959,9.359706712820849,120
917690,Customer_917690,2517.44,44,8,0.4828101875886223,9.327000756937892,121
728707,Customer_728707,2514.17,46,9,0.48217675636724294,9.312702832374086,122
639554,Customer_639554,2511.4,36,15,0.48164018007268,9.300591134807805,123
331332,Customer_331332,2509.15,28,37,0.4812043329020061,9.290753113318948,124
279342,Customer_279342,2505.41,45,26,0.4804798580494193,9.274400135377467,125
27131,Customer_27131,2503.34,47,20,0.48007887865239934,9.265349155607721,126
700742,Customer_700742,2494.99,68,17,0.4784614013745651,9.22883916474907,127
433190,Customer_433190,2493.92,58,2,0.47825413183117804,9.224160638974372,128
87940,Customer_87940,2491.73,71,35,0.47782990725172214,9.214584964725216,129
175181,Customer_175181,2490.07,43,17,0.4775083488946916,9.207326691093439,130
412729,Customer_412729,2488.66,48,18,0.4772352180010693,9.20116153096042,131
499716,Customer_499716,2488.05,30,29,0.47711705499035334,9.198494334023442,132
754831,Customer_754831,2485.57,54,6,0.47663665455334386,9.187650648115724,133
519752,Customer_519752,2483.69,52,29,0.47627248002851413,9.179430434605033,134
97425,Customer_97425,2482.59,69,6,0.476059399189518,9.174620735210482,135
949789,Customer_949789,2481.6,37,37,0.4758676264344215,9.170292005755384,136
621032,Customer_621032,2476.98,73,33,0.4749726869106378,9.150091268298263,137
742130,Customer_742130,2468.14,52,31,0.4732602918045235,9.111438774982043,138
251134,Customer_251134,2464.11,38,15,0.47247964109438323,9.093817785382,139
971436,Customer_971436,2460.08,20,20,0.4716989903842429,9.076196795781959,140
725323,Customer_725323,2459.08,40,14,0.47150528053061,9.071824341786911,141
154127,Customer_154127,2457.75,69,26,0.4712476464252784,9.066008977973498,142
163794,Customer_163794,2455.23,46,27,0.47075949759412367,9.054990393905978,143
766368,Customer_766368,2449.34,42,13,0.46961854655622626,9.029236639875148,144
126598,Customer_126598,2449.0,21,17,0.4695526852059911,9.02775000551683,145
121844,Customer_121844,2444.81,64,26,0.4687410409192695,9.009429423277581,146
172118,Customer_172118,2442.96,35,33,0.46838267769004877,9.001340383386744,147
420607,Customer_420607,2441.6,73,32,0.46811923228910807,8.995393845953478,148
86874,Customer_86874,2438.66,19,37,0.46754972531942757,8.982538831208037,149
977946,Customer_977946,2432.83,64,17,0.4664203968727481,8.95704742441691,150
534351,Customer_534351,2431.55,51,39,0.4661724482600982,8.95145068330325,151
804582,Customer_804582,2431.5,37,11,0.46616276276741647,8.951232060603497,152
541129,Customer_541129,2430.61,68,38,0.46599036099768326,8.947340576547905,153
67254,Customer_67254,2428.07,61,22,0.4654983379694559,8.936234543400484,154
140770,Customer_140770,2427.46,22,30,0.46538017495873985,8.933567346463505,155
511073,Customer_511073,2426.83,63,3,0.46525813775095115,8.930812700446625,156
476776,Customer_476776,2423.78,60,1,0.46466732269737104,8.91747671576173,157
47695,Customer_47695,2423.57,20,9,0.4646266436281081,8.91655850042277,158
779789,Customer_779789,2419.4,24,10,0.4638188735384592,8.898325367263421,159
802200,Customer_802200,2417.68,41,19,0.46348569259021066,8.890804746391938,160
100137,Customer_100137,2416.49,46,32,0.4632551778643876,8.885601526137831,161
538505,Customer_538505,2414.67,60,7,0.4629026259307759,8.877643659866845,162
840099,Customer_840099,2409.38,71,11,0.4618779008050582,8.854513378233044,163
800608,Customer_800608,2406.12,41,32,0.4612464066822151,8.840259178209187,164
716228,Customer_716228,2402.85,37,34,0.46061297546083574,8.825961253645382,165
524470,Customer_524470,2398.72,68,23,0.4598129537653321,8.807903018645835,166
467908,Customer_467908,2398.45,62,2,0.4597606521048513,8.806722456067172,167
364055,Customer_364055,2396.62,52,22,0.4594061630727032,8.798720865256234,168
881802,Customer_881802,2390.22,18,31,0.458166420009453,8.770737159687929,169
685978,Customer_685978,2390.03,46,3,0.45812961513726286,8.769906393428872,170
81746,Customer_81746,2388.41,62,5,0.4578158051743776,8.762823017956894,171
866195,Customer_866195,2378.25,56,18,0.45584771306146804,8.71839888536721,172
58305,Customer_58305,2377.98,52,26,0.45579541140098717,8.717218322788547,173
672804,Customer_672804,2377.28,62,13,0.4556598145034442,8.714157604992014,174
504735,Customer_504735,2372.63,64,14,0.45475906368405156,8.693825693915043,175
942388,Customer_942388,2371.91,67,7,0.45461959258943585,8.690677527038607,176
259419,Customer_259419,2360.86,30,10,0.4524790987067931,8.642361910393332,177
529028,Customer_529028,2360.01,54,24,0.4523144453312052,8.638645324497542,178
998192,Customer_998192,2356.24,55,8,0.4515841591830093,8.62216117293621,179
806783,Customer_806783,2341.72,58,37,0.44877149210826056,8.558673140928118,180
171612,Customer_171612,2337.56,51,14,0.447965659117148,8.54048373230872,181
20023,Customer_20023,2335.54,70,11,0.4475743652128097,8.531651375238726,182
727327,Customer_727327,2334.31,59,35,0.4473361020928413,8.526273256824815,183
145339,Customer_145339,2334.22,35,38,0.4473186682060143,8.525879735965262,184
123642,Customer_123642,2333.35,22,23,0.44715014063335373,8.52207570098957,185
400341,Customer_400341,2332.83,42,24,0.4470494115094647,8.519802024912146,186
269913,Customer_269913,2330.57,38,28,0.4466116272402545,8.509920278883339,187
517287,Customer_517287,2330.21,60,22,0.44654189169294667,8.508346195445121,188
227597,Customer_227597,2327.32,26,19,0.4459820702159478,8.495709803399434,189
738238,Customer_738238,2325.69,35,32,0.44566632315452626,8.488582703387506,190
823269,Customer_823269,2325.55,70,37,0.4456392037750177,8.4879705598282,191
876730,Customer_876730,2324.81,43,13,0.44549585848332934,8.484734943871864,192
346926,Customer_346926,2322.82,26,34,0.44511037587460006,8.47603376042172,193
851999,Customer_851999,2322.49,30,19,0.44504645162290113,8.474590850603352,194
881768,Customer_881768,2320.34,32,26,0.44462997543759064,8.465190074514002,195
234369,Customer_234369,2317.14,68,39,0.4440101039059655,8.451198221729848,196
145545,Customer_145545,2316.08,74,28,0.4438047714611147,8.446563420495098,197
175614,Customer_175614,2315.81,25,24,0.4437524698006338,8.445382857916435,198
491782,Customer_491782,2311.7,73,6,0.4429563223022029,8.427412071996788,199
109615,Customer_109615,2311.2,60,15,0.44285946737538645,8.425225844999265,200
257038,Customer_257038,2308.49,72,4,0.44233451367204146,8.413376494672685,201
488921,Customer_488921,2306.02,27,26,0.4418560503335684,8.402576533304918,202
704660,Customer_704660,2304.53,67,9,0.4415674226516555,8.396061576852299,203
218854,Customer_218854,2302.96,18,27,0.44126329818145194,8.389196824080074,204
836609,Customer_836609,2301.53,28,14,0.440986293090757,8.382944214867155,205
581426,Customer_581426,2301.2,72,16,0.4409223688390581,8.381501305048788,206
108317,Customer_108317,2299.88,29,16,0.4406666718322628,8.375729665775326,207
553269,Customer_553269,2299.13,50,39,0.44052138944203817,8.37245032527904,208
867749,Customer_867749,2298.55,63,28,0.44040903772693113,8.369914301961913,209
731443,Customer_731443,2293.01,32,11,0.43933588513780525,8.345690906829349,210
311684,Customer_311684,2290.09,31,23,0.43877025236519734,8.33292334116381,211
739476,Customer_739476,2289.59,22,26,0.43867339743838096,8.330737114166286,212
514381,Customer_514381,2286.87,32,10,0.43814650663649957,8.318844039299755,213
792419,Customer_792419,2286.55,21,24,0.43808451948333715,8.31744485402134,214
666388,Customer_666388,2285.47,59,2,0.4378753128414136,8.312722603706689,215
63646,Customer_63646,2283.5,21,35,0.43749370442975694,8.304108869336446,216
307634,Customer_307634,2281.66,52,2,0.4371372782990725,8.296063553985558,217
405771,Customer_405771,2280.41,25,4,0.43689514098203147,8.290597986491747,218
131217,Customer_131217,2280.24,48,24,0.43686221030691386,8.28985466931259,219
205508,Customer_205508,2279.37,31,26,0.43669368273425335,8.286050634336899,220
769598,Customer_769598,2278.16,59,3,0.4364592938113576,8.28075996500289,221
457989,Customer_457989,2277.54,64,38,0.4363391937021053,8.27804904352596,222
454833,Customer_454833,2276.96,26,37,0.43622684198699824,8.275513020208834,223
905415,Customer_905415,2275.46,48,6,0.435936277206549,8.268954339216263,224
398237,Customer_398237,2275.43,38,9,0.43593046591094,8.26882316559641,225
77583,Customer_77583,2275.06,61,24,0.4358587932650958,8.267205357618243,226
152554,Customer_152554,2274.78,66,37,0.4358045545060787,8.265981070499631,227
439600,Customer_439600,2274.71,63,14,0.43579099481632433,8.265674998719977,228
453956,Customer_453956,2274.49,50,16,0.43574837864852506,8.264713058841066,229
368322,Customer_368322,2274.16,31,10,0.43568445439682624,8.2632701490227,230
111219,Customer_111219,2273.51,21,25,0.435558542991965,8.26042805392592,231
339727,Customer_339727,2272.21,23,12,0.43530672018224226,8.254743863732358,232
727921,Customer_727921,2271.72,21,13,0.4352118023539621,8.252601361274783,233
547734,Customer_547734,2269.26,36,27,0.43473527611402546,8.241845124446968,234
998636,Customer_998636,2269.12,32,13,0.4347081567345168,8.24123298088766,235
111674,Customer_111674,2268.81,43,2,0.4346481066798906,8.239877520149195,236
375416,Customer_375416,2267.42,63,29,0.434378849983341,8.23379980909608,237
425197,Customer_425197,2265.2,63,5,0.43394881410827607,8.224092961227074,238
965486,Customer_965486,2264.86,66,10,0.43388295275804095,8.222606326868759,239
846594,Customer_846594,2264.35,55,6,0.43378416073268816,8.220376375331282,240
799316,Customer_799316,2264.02,58,19,0.43372023648098934,8.218933465512917,241
58873,Customer_58873,2262.48,56,21,0.4334219233063948,8.212199886360544,242
838364,Customer_838364,2261.88,37,20,0.4333056973942151,8.209576413963516,243
887845,Customer_887845,2260.13,57,14,0.4329667051503576,8.201924619472182,244
51402,Customer_51402,2258.84,30,13,0.4327168194391713,8.19628415381857,245
801777,Customer_801777,2258.72,70,36,0.43269357425673527,8.195759459339165,246
301852,Customer_301852,2257.72,70,29,0.43249986440310245,8.191387005344117,247
292556,Customer_292556,2256.15,53,2,0.43219573993289895,8.184522252571893,248
551706,Customer_551706,2256.04,50,32,0.43217443184899934,8.184041282632437,249
907437,Customer_907437,2256.0,55,20,0.432166683454854,8.183866384472635,250
251181,Customer_251181,2252.66,61,12,0.4315196925437203,8.169262388129175,251
678884,Customer_678884,2252.06,73,35,0.4314034666315406,8.166638915732147,252
512188,Customer_512188,2248.76,26,18,0.43076422411455234,8.152209817548492,253
746620,Customer_746620,2247.78,51,21,0.4305743884579922,8.147924812633345,254
493409,Customer_493409,2246.4,72,1,0.4303070688599788,8.141890826120179,255
826341,Customer_826341,2245.95,45,29,0.430219899425844,8.139923221822405,256
183428,Customer_183428,2245.38,51,20,0.4301094848092733,8.13743092304523,257
982092,Customer_982092,2244.01,42,9,0.42984410230979636,8.131440661072014,258
58709,Customer_58709,2242.69,58,29,0.42958840530300096,8.12566902179855,259
857022,Customer_857022,2241.85,45,12,0.4294256890259494,8.12199616044271,260
892188,Customer_892188,2241.14,51,10,0.42928815502987006,8.118891718106227,261
635169,Customer_635169,2240.2,22,1,0.4291060677674552,8.114781611350882,262
723080,Customer_723080,2238.34,70,31,0.42874576743969817,8.106648846920095,263
459293,Customer_459293,2237.67,40,4,0.42861598183776417,8.103719302743412,264
81397,Customer_81397,2237.5,66,36,0.42858305116264656,8.102975985564253,265
166563,Customer_166563,2235.96,74,30,0.428284737988052,8.09624240641188,266
32219,Customer_32219,2235.26,59,30,0.42814914109050906,8.093181688615347,267
372894,Customer_372894,2232.63,21,11,0.42763968417545467,8.081682134608373,268
835046,Customer_835046,2232.57,68,24,0.4276280615842367,8.08141978736867,269
145701,Customer_145701,2232.09,74,6,0.427535080854493,8.079321009451046,270
514961,Customer_514961,2227.18,57,33,0.4265839654731557,8.05785226033536,271
262190,Customer_262190,2226.79,37,38,0.4265084186302389,8.056147003277294,272
575777,Customer_575777,2224.84,28,30,0.42613068441565494,8.047620717986952,273
969929,Customer_969929,2223.49,43,35,0.42586917611325054,8.041717905093636,274
832765,Customer_832765,2219.65,42,27,0.4251253302753005,8.024927681752654,275
361103,Customer_361103,2219.48,47,9,0.4250923996001829,8.024184364573495,276
447765,Customer_447765,2216.98,51,26,0.4246081249661008,8.013253229585876,277
56574,Customer_56574,2215.38,35,36,0.4242981892002883,8.0062573031938,278
764153,Customer_764153,2214.44,25,2,0.4241161019378734,8.002147196438456,279
934458,Customer_934458,2213.45,74,26,0.42392432918277684,7.997818466983357,280
462911,Customer_462911,2212.4,72,39,0.4237209338364624,7.993227390288559,281
291960,Customer_291960,2211.49,74,5,0.4235446578696565,7.989248457153064,282
63061,Customer_63061,2211.0,34,17,0.4234497400413765,7.987105954695491,283
78768,Customer_78768,2210.78,45,1,0.42340712387357726,7.986144014816582,284
559235,Customer_559235,2208.39,24,33,0.42294415732339474,7.975693849768416,285
4142,Customer_4142,2207.74,37,31,0.42281824591853334,7.972851754671635,286
985173,Customer_985173,2205.63,56,32,0.42240951812736816,7.963625876742086,287
667368,Customer_667368,2203.57,35,36,0.4220104758288845,7.954618621512288,288
905569,Customer_905569,2203.35,69,31,0.42196785966108524,7.953656681633377,289
443528,Customer_443528,2199.92,71,14,0.42130343486312466,7.938659164430364,290
684576,Customer_684576,2198.52,56,28,0.42103224106803866,7.932537728837297,291
474100,Customer_474100,2198.41,38,38,0.42101093298413905,7.932056758897841,292
256471,Customer_256471,2197.38,50,37,0.4208114118348973,7.927553131282943,293
644719,Customer_644719,2197.14,30,3,0.42076492147002537,7.9265037423241305,294
301749,Customer_301749,2195.6,69,5,0.42046660829543075,7.919770163171758,295
252333,Customer_252333,2192.5,47,8,0.419866107749169,7.90621555578711,296
340774,Customer_340774,2191.28,64,21,0.419629781727737,7.900881161913153,297
947238,Customer_947238,2191.27,42,7,0.4196278446292006,7.900837437373202,298
901808,Customer_901808,2189.62,73,39,0.41930822337070645,7.893622888281373,299
757309,Customer_757309,2189.5,61,8,0.4192849781882705,7.893098193801967,300
521271,Customer_521271,2189.27,47,22,0.419240424921935,7.892092529383106,301
711357,Customer_711357,2186.66,21,14,0.41873484220395324,7.880680424456031,302
9048,Customer_9048,2185.85,34,34,0.41857793722251063,7.877138736720043,303
349354,Customer_349354,2184.95,66,8,0.41840359835424107,7.8732035281245,304
151161,Customer_151161,2184.92,62,20,0.4183977870586321,7.873072354504649,305
610570,Customer_610570,2183.45,70,29,0.4181130335737918,7.866644847131928,306
216606,Customer_216606,2182.87,52,28,0.4180006818586848,7.864108823814801,307
348292,Customer_348292,2180.53,59,35,0.417547400801184,7.85387728146639,308
693307,Customer_693307,2177.63,63,38,0.41698564222564877,7.841197164880752,309
399591,Customer_399591,2177.62,47,39,0.4169837051271124,7.8411534403408005,310
226356,Customer_226356,2176.86,53,26,0.4168364856383515,7.8378303753045655,311
103562,Customer_103562,2175.36,64,21,0.41654592085790226,7.831271694311994,312
531224,Customer_531224,2174.68,37,3,0.41641419815743186,7.82829842559536,313
791527,Customer_791527,2173.0,55,24,0.41608876560332875,7.820952702883681,314
45935,Customer_45935,2170.72,63,3,0.41564710713704583,7.810983507774972,315
868000,Customer_868000,2169.21,72,39,0.4153546052580603,7.80438110224245,316
794525,Customer_794525,2168.37,23,12,0.41519188898100867,7.8007082408866095,317
304359,Customer_304359,2168.33,36,11,0.41518414058686337,7.800533342726808,318
370773,Customer_370773,2165.16,49,30,0.4145700803508473,7.7866726635625065,319
548570,Customer_548570,2165.1,63,1,0.41455845775962935,7.7864103163228044,320
890738,Customer_890738,2164.44,74,21,0.4144306092562317,7.7835244966860735,321
741006,Customer_741006,2162.76,28,15,0.41410517670212854,7.776178773974394,322
788061,Customer_788061,2162.51,61,8,0.4140567492387203,7.775085660475632,323
171118,Customer_171118,2160.22,30,13,0.41361315367390106,7.765072740826971,324
249133,Customer_249133,2160.22,38,21,0.41361315367390106,7.765072740826971,325
284405,Customer_284405,2158.89,74,29,0.4133555195685694,7.759257377013558,326
680009,Customer_680009,2158.49,59,12,0.4132780356271163,7.757508395415539,327
662230,Customer_662230,2155.19,62,28,0.41263879311012797,7.7430792972318825,328
792752,Customer_792752,2153.91,48,21,0.41239084449747787,7.737482556118221,329
252966,Customer_252966,2150.74,64,24,0.4117767842614618,7.72362187695392,330
559017,Customer_559017,2149.06,22,24,0.4114513517073587,7.71627615424224,331
971747,Customer_971747,2148.71,23,20,0.41138355325858716,7.7147457953439735,332
440873,Customer_440873,2147.74,65,17,0.4111956547005633,7.710504514968776,333
564359,Customer_564359,2147.61,42,22,0.4111704724195911,7.709936095949422,334
939835,Customer_939835,2145.88,49,20,0.41083535437280627,7.702371750537989,335
137853,Customer_137853,2145.29,47,12,0.4107210655591629,7.699792002680911,336
870165,Customer_870165,2144.94,46,3,0.4106532671103914,7.6982616437826445,337
118317,Customer_118317,2144.28,63,16,0.41052541860699376,7.695375824145914,338
220082,Customer_220082,2143.37,48,30,0.41034914264018785,7.6913968910104185,339
919220,Customer_919220,2143.27,40,34,0.41032977165482454,7.690959645610914,340
391373,Customer_391373,2141.24,58,20,0.40993654065194984,7.682083564000967,341
679681,Customer_679681,2138.45,65,6,0.40939609016031425,7.669884417354784,342
155100,Customer_155100,2138.36,63,2,0.40937865627348735,7.6694908964952315,343
742023,Customer_742023,2136.01,28,24,0.40892343811745024,7.659215629606869,344
674916,Customer_674916,2134.79,42,6,0.4086871120960181,7.653881235732911,345
775863,Customer_775863,2133.68,48,2,0.4084720941584856,7.6490278117984065,346
330926,Customer_330926,2133.42,68,25,0.40842172959654116,7.647890973759695,347
678848,Customer_678848,2130.77,36,10,0.4079083984844141,7.636303970672819,348
487414,Customer_487414,2130.15,66,24,0.4077882983751618,7.633593049195889,349
100115,Customer_100115,2130.03,72,37,0.4077650531927259,7.633068354716484,350
693136,Customer_693136,2129.71,21,20,0.40770306603956336,7.6316691694380685,351
853887,Customer_853887,2129.62,28,19,0.40768563215273634,7.631275648578514,352
373326,Customer_373326,2128.54,59,31,0.4074764255108129,7.626553398263862,353
61159,Customer_61159,2126.55,52,6,0.4070909429020836,7.617852214813719,354
384674,Customer_384674,2126.31,48,30,0.40704445253721167,7.616802825854906,355
421479,Customer_421479,2125.83,49,21,0.40695147180746793,7.614704047937283,356
235956,Customer_235956,2125.3,40,29,0.40684880558504255,7.6123866473199095,357
542841,Customer_542841,2124.42,71,21,0.40667834091384564,7.608538887804267,358
372133,Customer_372133,2124.29,39,20,0.4066531586328734,7.60797046878491,359
675136,Customer_675136,2121.62,25,26,0.4061359533236737,7.596296016618132,360
950200,Customer_950200,2121.16,69,38,0.40604684679100256,7.59428468778041,361
214254,Customer_214254,2121.11,68,19,0.40603716129832096,7.59406606508066,362
356388,Customer_356388,2120.92,50,24,0.40600035642613075,7.5932352988216,363
442868,Customer_442868,2118.38,18,25,0.4055083333979033,7.582129265674179,364
805335,Customer_805335,2117.58,58,27,0.405353365514997,7.57863130247814,365
519742,Customer_519742,2116.92,46,29,0.40522551701159937,7.575745482841409,366
